Gene,Z-Score
Gene_36934,1.63936
Gene_36935,-0.78375247
Gene_36936,0.160611545
Gene_36937,-0.852791508
Gene_36938,0.519804785
Gene_36939,-1.263071585
Gene_36940,-0.53702327
Gene_36941,-0.506377051
Gene_36942,-0.713661869
Gene_36943,1.469214318
Gene_36944,-0.770978614
Gene_36945,0.12219973
Gene_36946,1.856520162
Gene_36947,0.249452167
Gene_36948,-2.485739634
Gene_36949,2.027999502
Gene_36950,1.115879166
Gene_36951,1.288425482
Gene_36952,1.344574737
Gene_36953,-0.094698314
Gene_36954,-1.471759259
Gene_36955,0.986212788
Gene_36956,-1.703314483
Gene_36957,-1.430075645
Gene_36958,-0.007847129
Gene_36959,1.037480967
Gene_36960,-0.67995723
Gene_36961,-0.608106014
Gene_36962,2.553294388
Gene_36963,0.928695956
Gene_36964,0.449112944
Gene_36965,1.481247687
Gene_36966,0.604801517
Gene_36967,-1.118469058
Gene_36968,-1.205259048
Gene_36969,-0.150953909
Gene_36970,-0.281049897
Gene_36971,2.106710825
Gene_36972,-0.114403271
Gene_36973,1.748367078
Gene_36974,0.378893395
Gene_36975,0.828788058
Gene_36976,-2.946726756
Gene_36977,2.368541511
Gene_36978,-0.755290578
Gene_36979,1.111940646
Gene_36980,-1.579113193
Gene_36981,1.660648726
Gene_36982,-1.563558499
Gene_36983,-0.985034065
Gene_36984,-0.459394897
Gene_36985,-0.388544405
Gene_36986,-0.333683893
Gene_36987,0.376548266
Gene_36988,-1.074824577
Gene_36989,0.327098488
Gene_36990,1.716881725
Gene_36991,-1.068119684
Gene_36992,-0.106696534
Gene_36993,0.848840405
Gene_36994,-1.714870323
Gene_36995,-1.295750614
Gene_36996,0.535784194
Gene_36997,-0.341687563
Gene_36998,0.219382033
Gene_36999,0.414302622
Gene_37000,-1.672146441
Gene_37001,1.742315593
Gene_37002,-0.105779951
Gene_37003,-0.069789519
Gene_37004,-0.190835016
Gene_37005,0.554145467
Gene_37006,0.755192394
Gene_37007,-2.922663365
Gene_37008,0.802101571
Gene_37009,-1.270715606
Gene_37010,-0.531393258
Gene_37011,-1.078773818
Gene_37012,-0.558545049
Gene_37013,-0.360849039
Gene_37014,-0.229613456
Gene_37015,-1.667072526
Gene_37016,0.006216504
Gene_37017,0.458580987
Gene_37018,-0.095330954
Gene_37019,-0.581180924
Gene_37020,-0.949091374
Gene_37021,-2.701458027
Gene_37022,0.49209049
Gene_37023,0.258644084
Gene_37024,-0.423939755
Gene_37025,-1.686299326
Gene_37026,-0.207005191
Gene_37027,-0.580801177
Gene_37028,1.333867845
Gene_37029,1.117518089
Gene_37030,-0.802467501
Gene_37031,0.731380281
Gene_37032,-1.116807559
Gene_37033,1.268036936
Gene_37034,0.181342747
Gene_37035,2.076607417
Gene_37036,-0.7037632
Gene_37037,1.245164457
Gene_37038,1.462643299
Gene_37039,-0.467853401
Gene_37040,-1.373260071
Gene_37041,0.750148884
Gene_37042,-0.994033577
Gene_37043,-0.354208911
Gene_37044,-0.819322308
Gene_37045,1.901493889
Gene_37046,0.04683359
Gene_37047,0.343514748
Gene_37048,-0.002737951
Gene_37049,-0.770151821
Gene_37050,0.591521908
Gene_37051,0.92122859
Gene_37052,-0.62715809
Gene_37053,0.086268855
Gene_37054,1.046822239
Gene_37055,-1.178762187
Gene_37056,-0.167783027
Gene_37057,0.82080574
Gene_37058,-1.021849365
Gene_37059,0.125985145
Gene_37060,-0.539012813
Gene_37061,-0.711032385
Gene_37062,-0.699293149
Gene_37063,-1.342935733
Gene_37064,-2.226371569
Gene_37065,-0.960662489
Gene_37066,0.408720737
Gene_37067,-0.98384579
Gene_37068,-0.454047133
Gene_37069,-1.380035356
Gene_37070,0.13605897
Gene_37071,1.734774197
Gene_37072,0.561962558
Gene_37073,-0.261582588
Gene_37074,0.408610352
Gene_37075,1.178954009
Gene_37076,1.000627573
Gene_37077,1.124824216
Gene_37078,0.240832573
Gene_37079,1.782663074
Gene_37080,-0.355500897
Gene_37081,1.445577021
Gene_37082,0.709086246
Gene_37083,-0.652228943
Gene_37084,-1.729605597
Gene_37085,0.203544948
Gene_37086,-1.619892557
Gene_37087,0.216003293
Gene_37088,-0.97328089
Gene_37089,0.801345558
Gene_37090,-1.330771835
Gene_37091,1.911489609
Gene_37092,0.270127783
Gene_37093,-1.723517485
Gene_37094,0.771431713
Gene_37095,-1.609206855
Gene_37096,0.585704776
Gene_37097,-0.818853628
Gene_37098,2.264805269
Gene_37099,-0.070610758
Gene_37100,-2.159713705
Gene_37101,-0.183848976
Gene_37102,-0.994466956
Gene_37103,1.453851602
Gene_37104,0.316253279
Gene_37105,-0.427713507
Gene_37106,0.418212517
Gene_37107,0.862750497
Gene_37108,0.789686332
Gene_37109,-2.237454085
Gene_37110,1.364548149
Gene_37111,-1.825759718
Gene_37112,1.088923215
Gene_37113,-0.59955148
Gene_37114,-0.341505707
Gene_37115,-0.285989454
Gene_37116,0.10024667
Gene_37117,1.263435585
Gene_37118,1.299008669
Gene_37119,0.189505415
Gene_37120,0.8336599
Gene_37121,-0.227766322
Gene_37122,-0.351171669
Gene_37123,0.864534733
Gene_37124,1.039882093
Gene_37125,-0.591051845
Gene_37126,1.629750109
Gene_37127,1.322081222
Gene_37128,-1.76724101
Gene_37129,-0.843986633
Gene_37130,-0.635128298
Gene_37131,-0.366123447
Gene_37132,-1.087321162
Gene_37133,-0.157708213
Gene_37134,0.209174121
Gene_37135,1.727231646
Gene_37136,1.076011944
Gene_37137,2.373379526
Gene_37138,-1.296560796
Gene_37139,0.13028334
Gene_37140,-0.142159106
Gene_37141,-0.125875588
Gene_37142,-0.575239038
Gene_37143,-0.444479023
Gene_37144,-0.397641005
Gene_37145,0.733040644
Gene_37146,0.328671868
Gene_37147,-0.676498685
Gene_37148,0.939274841
Gene_37149,-1.553646103
Gene_37150,0.812936503
Gene_37151,0.49713721
Gene_37152,-1.010208184
Gene_37153,0.218721298
Gene_37154,-1.05662635
Gene_37155,0.455787724
Gene_37156,-1.594559037
Gene_37157,0.468602349
Gene_37158,-2.101908069
Gene_37159,0.470089076
Gene_37160,-1.208287412
Gene_37161,0.20093377
Gene_37162,0.975659751
Gene_37163,-1.192148231
Gene_37164,-2.613076382
Gene_37165,-1.427102711
Gene_37166,-0.515429888
Gene_37167,-1.221792455
Gene_37168,-1.871883745
Gene_37169,-1.114455828
Gene_37170,1.158978329
Gene_37171,1.450600749
Gene_37172,-1.454115869
Gene_37173,0.505655558
Gene_37174,0.42845446
Gene_37175,-0.976717091
Gene_37176,2.285857549
Gene_37177,-0.168808707
Gene_37178,0.058001191
Gene_37179,-1.817580676
Gene_37180,0.575152729
Gene_37181,-1.851452796
Gene_37182,0.167605612
Gene_37183,-0.560350767
Gene_37184,-0.694570159
Gene_37185,-0.709328262
Gene_37186,1.383092576
Gene_37187,0.935050414
Gene_37188,0.835904852
Gene_37189,-0.066740395
Gene_37190,-0.937525729
Gene_37191,-0.593805821
Gene_37192,-0.687486242
Gene_37193,0.326234413
Gene_37194,0.315754308
Gene_37195,0.01228691
Gene_37196,0.941434059
Gene_37197,-0.273241365
Gene_37198,0.476192052
Gene_37199,-1.260416613
Gene_37200,1.937770648
Gene_37201,0.975070064
Gene_37202,-0.787916038
Gene_37203,0.892858928
Gene_37204,0.844698302
Gene_37205,-1.682349247
Gene_37206,1.016353008
Gene_37207,-1.057204075
Gene_37208,0.607921529
Gene_37209,1.773117235
Gene_37210,0.361224724
Gene_37211,3.057651091
Gene_37212,0.814036554
Gene_37213,-0.110936108
Gene_37214,-0.155123417
Gene_37215,0.399051385
Gene_37216,-0.042568987
Gene_37217,-1.708690031
Gene_37218,-0.376596933
Gene_37219,-0.802709685
Gene_37220,0.814967444
Gene_37221,-0.738937922
Gene_37222,0.425539787
Gene_37223,0.122467119
Gene_37224,-0.306587111
Gene_37225,-0.644814759
Gene_37226,0.088903659
Gene_37227,0.069907131
Gene_37228,-0.76726038
Gene_37229,-0.258233441
Gene_37230,-0.290179645
Gene_37231,0.48444025
Gene_37232,0.025008339
Gene_37233,0.222003537
Gene_37234,0.095634386
Gene_37235,-0.367518117
Gene_37236,-0.5245104
Gene_37237,1.263489338
Gene_37238,-0.79433901
Gene_37239,1.672216345
Gene_37240,1.698629173
Gene_37241,-0.662921629
Gene_37242,0.575165633
Gene_37243,0.557119392
Gene_37244,0.754030814
Gene_37245,0.428902297
Gene_37246,-0.966424226
Gene_37247,1.463428351
Gene_37248,1.68147999
Gene_37249,-0.531546794
Gene_37250,-0.740506569
Gene_37251,-2.026252923
Gene_37252,0.484295629
Gene_37253,-0.241752305
Gene_37254,-1.174624511
Gene_37255,0.162522659
Gene_37256,-0.830147871
Gene_37257,0.442924332
Gene_37258,-0.688322227
Gene_37259,-0.807323458
Gene_37260,0.09023329
Gene_37261,-0.369756724
Gene_37262,-1.447843647
Gene_37263,1.17130907
Gene_37264,-0.379621602
Gene_37265,0.859960342
Gene_37266,0.28407495
Gene_37267,-1.883981697
Gene_37268,0.52170555
Gene_37269,-0.385719347
Gene_37270,-0.228908062
Gene_37271,2.198087864
Gene_37272,0.478988196
Gene_37273,-0.146011462
Gene_37274,-0.424087374
Gene_37275,1.956401596
Gene_37276,-0.008662808
Gene_37277,1.023290852
Gene_37278,0.343813748
Gene_37279,0.160835324
Gene_37280,1.022442805
Gene_37281,0.244290554
Gene_37282,-0.018816054
Gene_37283,0.519081232
Gene_37284,-1.143115015
Gene_37285,0.460858358
Gene_37286,0.121065895
Gene_37287,-0.49833324
Gene_37288,0.354874685
Gene_37289,-0.625994065
Gene_37290,-0.849375913
Gene_37291,1.144481956
Gene_37292,0.815609919
Gene_37293,0.819172506
Gene_37294,1.273131859
Gene_37295,0.696583212
Gene_37296,-1.542292861
Gene_37297,0.968888295
Gene_37298,-0.40671652
Gene_37299,-0.522763137
Gene_37300,0.595135786
Gene_37301,1.003759961
Gene_37302,0.483454232
Gene_37303,-0.162331324
Gene_37304,0.895109628
Gene_37305,0.239084056
Gene_37306,0.404490077
Gene_37307,-1.000359765
Gene_37308,-1.28347152
Gene_37309,-0.331286903
Gene_37310,-0.989826923
Gene_37311,1.349189593
Gene_37312,-1.474732176
Gene_37313,-0.708173578
Gene_37314,-1.729963811
Gene_37315,0.396640136
Gene_37316,-0.631838197
Gene_37317,1.669986011
Gene_37318,0.382120842
Gene_37319,-0.287215307
Gene_37320,0.248724945
Gene_37321,0.441258549
Gene_37322,0.788961869
Gene_37323,0.998494023
Gene_37324,-0.386326841
Gene_37325,-0.853253019
Gene_37326,0.379127326
Gene_37327,1.719411234
Gene_37328,1.271679982
Gene_37329,1.906262363
Gene_37330,1.622658507
Gene_37331,-1.146214659
Gene_37332,-0.039518651
Gene_37333,-0.115893924
Gene_37334,0.114795032
Gene_37335,0.181654638
Gene_37336,1.094947167
Gene_37337,-1.710274744
Gene_37338,0.796807905
Gene_37339,0.59425251
Gene_37340,0.600145385
Gene_37341,-0.597050109
Gene_37342,0.60718001
Gene_37343,-0.512947225
Gene_37344,0.265060098
Gene_37345,-0.159512762
Gene_37346,-0.741130237
Gene_37347,-1.649328601
Gene_37348,0.858484702
Gene_37349,-0.470431177
Gene_37350,-0.215418194
Gene_37351,0.449782995
Gene_37352,-1.241462546
Gene_37353,0.61798202
Gene_37354,0.274674078
Gene_37355,-1.325701429
Gene_37356,-0.629956582
Gene_37357,0.946138556
Gene_37358,1.196166603
Gene_37359,0.915173218
Gene_37360,-0.764822896
Gene_37361,-0.572600792
Gene_37362,-1.125676073
Gene_37363,0.733986378
Gene_37364,-1.251792105
Gene_37365,1.741114594
Gene_37366,-0.061758386
Gene_37367,-0.297328192
Gene_37368,-0.479684782
Gene_37369,-0.692135692
Gene_37370,-0.023257038
Gene_37371,-0.923437173
Gene_37372,0.979849512
Gene_37373,0.838150226
Gene_37374,0.216737667
Gene_37375,0.848031486
Gene_37376,-0.848022453
Gene_37377,-1.115694214
Gene_37378,0.464926233
Gene_37379,-0.136349358
Gene_37380,0.07258186
Gene_37381,-1.038449399
Gene_37382,0.051360076
Gene_37383,-1.135439573
Gene_37384,1.081187968
Gene_37385,-0.048072125
Gene_37386,1.400344325
Gene_37387,0.175661218
Gene_37388,-0.751864797
Gene_37389,0.782055447
Gene_37390,-1.133604185
Gene_37391,-0.295902981
Gene_37392,-0.170888986
Gene_37393,-2.273514497
Gene_37394,1.458214755
Gene_37395,0.540037129
Gene_37396,-1.426749205
Gene_37397,0.320397529
Gene_37398,-1.122517935
Gene_37399,0.312499582
Gene_37400,-0.918353322
Gene_37401,0.069528354
Gene_37402,0.402170523
Gene_37403,0.255164496
Gene_37404,-0.318603232
Gene_37405,-0.664631826
Gene_37406,-0.274722031
Gene_37407,1.013166242
Gene_37408,0.477292298
Gene_37409,0.764216622
Gene_37410,-0.030520428
Gene_37411,1.021974542
Gene_37412,1.489201127
Gene_37413,-1.358931005
Gene_37414,-1.058035192
Gene_37415,1.079767731
Gene_37416,1.725331023
Gene_37417,-1.10738656
Gene_37418,-1.360615806
Gene_37419,-0.757221934
Gene_37420,-0.487257163
Gene_37421,0.151836894
Gene_37422,0.774075332
Gene_37423,-0.184177569
Gene_37424,1.73030044
Gene_37425,-0.046658833
Gene_37426,-0.68730674
Gene_37427,-0.953843528
Gene_37428,-0.433206345
Gene_37429,0.189236038
Gene_37430,-0.125625212
Gene_37431,-0.392470583
Gene_37432,-0.313119432
Gene_37433,-0.788854021
Gene_37434,0.228039682
Gene_37435,1.993742712
Gene_37436,-0.312447575
Gene_37437,0.375385582
Gene_37438,-0.483917919
Gene_37439,1.701693594
Gene_37440,-0.572727037
Gene_37441,-0.407774304
Gene_37442,-1.592186998
Gene_37443,-1.872756
Gene_37444,-0.216278589
Gene_37445,-0.556701887
Gene_37446,0.502765617
Gene_37447,0.524933304
Gene_37448,0.198099663
Gene_37449,0.483131554
Gene_37450,0.617813691
Gene_37451,0.415334709
Gene_37452,-0.57310039
Gene_37453,-0.817866478
Gene_37454,-0.258566208
Gene_37455,-0.395219183
Gene_37456,0.180130548
Gene_37457,1.000427777
Gene_37458,-0.329979956
Gene_37459,0.182606525
Gene_37460,1.973068394
Gene_37461,0.329063524
Gene_37462,0.504552112
Gene_37463,1.657821928
Gene_37464,-0.202810621
Gene_37465,0.644552398
Gene_37466,-0.855191197
Gene_37467,-0.359958771
Gene_37468,-0.355910242
Gene_37469,0.472475995
Gene_37470,2.080582519
Gene_37471,-0.785598571
Gene_37472,1.113712749
Gene_37473,0.852793668
Gene_37474,0.233152827
Gene_37475,0.272316421
Gene_37476,0.717500187
Gene_37477,0.025554653
Gene_37478,-0.428233438
Gene_37479,1.119521837
Gene_37480,-0.135881515
Gene_37481,0.136248774
Gene_37482,-1.000675036
Gene_37483,-0.067963046
Gene_37484,-1.424724959
Gene_37485,0.145089739
Gene_37486,-1.425643771
Gene_37487,-1.742716775
Gene_37488,-1.451942462
Gene_37489,0.455931954
Gene_37490,-0.969050992
Gene_37491,-0.128034886
Gene_37492,-0.638114376
Gene_37493,0.427723154
Gene_37494,-1.764059592
Gene_37495,-0.052761623
Gene_37496,-0.410952403
Gene_37497,0.734876281
Gene_37498,0.606902895
Gene_37499,-2.142218494
Gene_37500,1.174263222
Gene_37501,1.033669722
Gene_37502,0.45898677
Gene_37503,-1.391495202
Gene_37504,0.510915688
Gene_37505,0.699681355
Gene_37506,-0.318502782
Gene_37507,0.944015213
Gene_37508,1.686097156
Gene_37509,-0.392589527
Gene_37510,-0.892832321
Gene_37511,-0.207426671
Gene_37512,0.529000795
Gene_37513,-0.014548832
Gene_37514,-0.958551772
Gene_37515,1.163857316
Gene_37516,-0.170564471
Gene_37517,0.604924813
Gene_37518,0.643987238
Gene_37519,-0.180708796
Gene_37520,0.622688827
Gene_37521,1.731795305
Gene_37522,0.913975629
Gene_37523,-1.619006234
Gene_37524,-0.175862989
Gene_37525,-0.69189211
Gene_37526,1.203736666
Gene_37527,-0.002638051
Gene_37528,-0.149015971
Gene_37529,-1.499403581
Gene_37530,3.061080145
Gene_37531,0.108196212
Gene_37532,-0.151649178
Gene_37533,-1.512600971
Gene_37534,0.174737309
Gene_37535,-0.055648158
Gene_37536,0.12835057
Gene_37537,-1.391738621
Gene_37538,-1.666775588
Gene_37539,1.693235231
Gene_37540,-1.169483914
Gene_37541,0.524556218
Gene_37542,-0.281030722
Gene_37543,0.995115092
Gene_37544,0.190707591
Gene_37545,0.092042797
Gene_37546,0.142970559
Gene_37547,-0.77090825
Gene_37548,-1.16069677
Gene_37549,-0.243816967
Gene_37550,-1.530825956
Gene_37551,-2.11950758
Gene_37552,0.144417978
Gene_37553,-0.273650942
Gene_37554,0.975721294
Gene_37555,0.844252149
Gene_37556,0.516512646
Gene_37557,0.501849244
Gene_37558,-0.791655566
Gene_37559,0.473546681
Gene_37560,-0.610877977
Gene_37561,0.581860011
Gene_37562,2.75544038
Gene_37563,-2.403811287
Gene_37564,0.735788972
Gene_37565,0.07264859
Gene_37566,-0.62109351
Gene_37567,0.749021105
Gene_37568,-1.262207057
Gene_37569,2.054330595
Gene_37570,1.060886987
Gene_37571,-0.554569024
Gene_37572,-1.927895605
Gene_37573,-0.625341783
Gene_37574,1.431038452
Gene_37575,1.920550714
Gene_37576,-0.237232077
Gene_37577,0.711658219
Gene_37578,-0.411050721
Gene_37579,-0.288341955
Gene_37580,-0.874430325
Gene_37581,1.398707629
Gene_37582,-0.708025148
Gene_37583,0.395674424
Gene_37584,0.173948174
Gene_37585,2.618785333
Gene_37586,0.032311245
Gene_37587,-0.504554273
Gene_37588,-0.730283105
Gene_37589,0.914046453
Gene_37590,2.022805425
Gene_37591,1.808973742
Gene_37592,-0.490322974
Gene_37593,0.811951142
Gene_37594,-1.039513707
Gene_37595,-0.023195041
Gene_37596,-1.372501473
Gene_37597,0.04505924
Gene_37598,-1.011841457
Gene_37599,-0.067297289
Gene_37600,1.326170868
Gene_37601,-0.8491915
Gene_37602,-0.40358609
Gene_37603,0.956693639
Gene_37604,-0.37847801
Gene_37605,-1.203429428
Gene_37606,-0.415864569
Gene_37607,0.025531343
Gene_37608,0.618211833
Gene_37609,-1.795049029
Gene_37610,0.568372329
Gene_37611,0.19662553
Gene_37612,-2.103369961
Gene_37613,-0.26797541
Gene_37614,0.109388024
Gene_37615,-0.870177716
Gene_37616,-1.052593513
Gene_37617,-0.053111589
Gene_37618,-0.026094672
Gene_37619,-2.130641463
Gene_37620,-0.695841801
Gene_37621,-0.813498277
Gene_37622,-1.340587895
Gene_37623,0.856930865
Gene_37624,0.942149879
Gene_37625,-1.455856676
Gene_37626,-0.179248126
Gene_37627,0.432284311
Gene_37628,0.991026333
Gene_37629,0.872344398
Gene_37630,-0.355572516
Gene_37631,0.087175945
Gene_37632,1.093545899
Gene_37633,-0.413190205
Gene_37634,-0.920051275
Gene_37635,1.12723408
Gene_37636,-1.046007309
Gene_37637,-1.724922693
Gene_37638,0.289517923
Gene_37639,0.716640395
Gene_37640,1.217908553
Gene_37641,0.66420844
Gene_37642,0.788228497
Gene_37643,-1.118351731
Gene_37644,0.380364765
Gene_37645,0.574942935
Gene_37646,-0.61110132
Gene_37647,0.00725518
Gene_37648,1.164982663
Gene_37649,0.880020108
Gene_37650,1.201383767
Gene_37651,-0.521549555
Gene_37652,1.528770736
Gene_37653,-0.542879377
Gene_37654,-1.45898056
Gene_37655,-0.121756918
Gene_37656,-0.097331449
Gene_37657,-0.850414935
Gene_37658,0.388278266
Gene_37659,2.437442543
Gene_37660,0.501779732
Gene_37661,0.861905021
Gene_37662,0.737471346
Gene_37663,-0.596713332
Gene_37664,-1.044860771
Gene_37665,-0.14724617
Gene_37666,0.012888913
Gene_37667,1.300262656
Gene_37668,-0.755677021
Gene_37669,0.030323455
Gene_37670,-0.001682874
Gene_37671,-0.289430912
Gene_37672,0.544570547
Gene_37673,0.237581486
Gene_37674,1.37587248
Gene_37675,0.152290341
Gene_37676,-1.934535759
Gene_37677,-1.015869198
Gene_37678,-0.530149388
Gene_37679,-2.471221307
Gene_37680,-1.065502143
Gene_37681,0.978696899
Gene_37682,-1.524486421
Gene_37683,0.505321537
Gene_37684,-1.291343879
Gene_37685,-0.021730718
Gene_37686,-0.004353496
Gene_37687,0.257108696
Gene_37688,-1.444199848
Gene_37689,1.007392936
Gene_37690,-0.451919081
Gene_37691,-0.915574602
Gene_37692,0.461209707
Gene_37693,-0.022743327
Gene_37694,-0.717960013
Gene_37695,-0.410266521
Gene_37696,-2.851177806
Gene_37697,-0.200089516
Gene_37698,-0.421184275
Gene_37699,-0.456215721
Gene_37700,-0.758596076
Gene_37701,0.614489179
Gene_37702,0.424197728
Gene_37703,0.281544961
Gene_37704,-1.048234934
Gene_37705,-0.654448727
Gene_37706,-2.807557198
Gene_37707,0.422924748
Gene_37708,1.329242059
Gene_37709,-2.078965853
Gene_37710,0.991257886
Gene_37711,1.169159729
Gene_37712,-0.902541726
Gene_37713,2.631176269
Gene_37714,-0.938152087
Gene_37715,-0.475514109
Gene_37716,-0.24974613
Gene_37717,0.52552005
Gene_37718,-0.841256617
Gene_37719,-0.489812725
Gene_37720,-1.345575186
Gene_37721,0.112468716
Gene_37722,1.343269666
Gene_37723,-0.208724545
Gene_37724,0.684094509
Gene_37725,-0.358155515
Gene_37726,1.50861506
Gene_37727,0.071260631
Gene_37728,-1.060641564
Gene_37729,0.095335612
Gene_37730,-0.214809342
Gene_37731,-0.237264804
Gene_37732,0.394453227
Gene_37733,-1.556390579
Gene_37734,-0.187846413
Gene_37735,1.076891888
Gene_37736,1.305436759
Gene_37737,-0.729554893
Gene_37738,-1.643742838
Gene_37739,1.503742174
Gene_37740,-0.910298669
Gene_37741,-0.423740022
Gene_37742,-0.822487903
Gene_37743,-0.079747984
Gene_37744,-0.593869341
Gene_37745,0.840513414
Gene_37746,0.701840548
Gene_37747,-1.306718176
Gene_37748,-1.529822208
Gene_37749,-1.148096152
Gene_37750,-0.656806989
Gene_37751,0.580427408
Gene_37752,0.316394622
Gene_37753,1.580517436
Gene_37754,-0.669637168
Gene_37755,-1.087635861
Gene_37756,-0.032082021
Gene_37757,-1.744467554
Gene_37758,0.088401727
Gene_37759,-0.586554832
Gene_37760,1.953715836
Gene_37761,-0.213713126
Gene_37762,2.020354548
Gene_37763,0.428761745
Gene_37764,0.745478152
Gene_37765,0.421935499
Gene_37766,-1.54155958
Gene_37767,1.369772955
Gene_37768,0.786147206
Gene_37769,0.077022819
Gene_37770,-1.395551923
Gene_37771,-1.691212193
Gene_37772,-0.267594282
Gene_37773,0.881982485
Gene_37774,0.084027853
Gene_37775,0.325027313
Gene_37776,1.510830637
Gene_37777,0.862546524
Gene_37778,0.685852587
Gene_37779,0.690799215
Gene_37780,0.427075559
Gene_37781,0.597255929
Gene_37782,0.504747488
Gene_37783,0.564860784
Gene_37784,3.561787036
Gene_37785,-0.106757275
Gene_37786,-2.241468561
Gene_37787,-1.076333975
Gene_37788,1.123039498
Gene_37789,0.39585516
Gene_37790,-0.287544784
Gene_37791,0.422213669
Gene_37792,0.932556955
Gene_37793,0.54909463
Gene_37794,1.429535789
Gene_37795,1.887019203
Gene_37796,0.925175448
Gene_37797,-0.058288708
Gene_37798,1.350972176
Gene_37799,-0.734743569
Gene_37800,-1.166485202
Gene_37801,-1.174181029
Gene_37802,-0.250977753
Gene_37803,-1.073628328
Gene_37804,0.333207561
Gene_37805,0.640028596
Gene_37806,1.837233429
Gene_37807,-0.345527204
Gene_37808,1.138701693
Gene_37809,0.26597965
Gene_37810,0.705745111
Gene_37811,1.863488975
Gene_37812,0.822895569
Gene_37813,-0.755053603
Gene_37814,-1.112485295
Gene_37815,-1.455757127
Gene_37816,-1.760744563
Gene_37817,-0.433756525
Gene_37818,0.211709649
Gene_37819,0.027898864
Gene_37820,-0.61571807
Gene_37821,-1.864963304
Gene_37822,1.301370475
Gene_37823,-0.69942948
Gene_37824,0.520826537
Gene_37825,-1.026299851
Gene_37826,-1.620212114
Gene_37827,-0.466230845
Gene_37828,0.561273667
Gene_37829,-1.693235936
Gene_37830,-0.316420732
Gene_37831,-0.122405461
Gene_37832,-0.421841728
Gene_37833,-1.249339969
Gene_37834,-0.149201406
Gene_37835,-0.70236073
Gene_37836,-1.456429945
Gene_37837,1.174805372
Gene_37838,0.981176696
Gene_37839,-0.637811351
Gene_37840,-0.594064628
Gene_37841,-0.098659294
Gene_37842,0.851696565
Gene_37843,1.314547153
Gene_37844,-1.469602281
Gene_37845,0.950871972
Gene_37846,0.117882459
Gene_37847,-0.171402761
Gene_37848,-1.206416442
Gene_37849,-0.158716214
Gene_37850,-0.121228502
Gene_37851,-0.349532743
Gene_37852,-0.171151002
Gene_37853,1.071445967
Gene_37854,0.312588174
Gene_37855,0.960096701
Gene_37856,-1.429198272
Gene_37857,-0.35602626
Gene_37858,-0.497002919
Gene_37859,0.567654457
Gene_37860,0.237990915
Gene_37861,0.765246614
Gene_37862,1.606098085
Gene_37863,0.228153367
Gene_37864,-0.033883607
Gene_37865,-0.257850129
Gene_37866,-1.744919866
Gene_37867,-1.250101857
Gene_37868,-1.621625549
Gene_37869,-0.538594261
Gene_37870,-0.393119241
Gene_37871,1.727880707
Gene_37872,0.100139271
Gene_37873,0.152729083
Gene_37874,-0.751271997
Gene_37875,-0.141753018
Gene_37876,-2.206602595
Gene_37877,0.640499341
Gene_37878,-0.412099743
Gene_37879,-1.216767303
Gene_37880,-0.170723137
Gene_37881,0.666518233
Gene_37882,0.77234888
Gene_37883,1.797084214
Gene_37884,-0.122337972
Gene_37885,-1.140955927
Gene_37886,0.347498166
Gene_37887,0.977844908
Gene_37888,0.491524928
Gene_37889,0.133290846
Gene_37890,0.733572836
Gene_37891,-0.347212518
Gene_37892,0.064433139
Gene_37893,0.270828843
Gene_37894,-2.643628546
Gene_37895,-0.66649491
Gene_37896,-1.261289293
Gene_37897,-1.390576958
Gene_37898,-1.40675898
Gene_37899,0.102933366
Gene_37900,0.536031757
Gene_37901,-1.137292354
Gene_37902,-1.083831487
Gene_37903,0.406282382
Gene_37904,0.994342228
Gene_37905,0.398133801
Gene_37906,0.972912242
Gene_37907,-0.18349792
Gene_37908,0.778534309
Gene_37909,-0.332977708
Gene_37910,0.351873867
Gene_37911,-1.143548223
Gene_37912,1.422419773
Gene_37913,1.714340983
Gene_37914,0.181020231
Gene_37915,1.655211081
Gene_37916,0.463858433
Gene_37917,-0.097438083
Gene_37918,-0.450233685
Gene_37919,1.860384627
Gene_37920,-0.150752508
Gene_37921,-0.008312505
Gene_37922,0.928356084
Gene_37923,0.382645291
Gene_37924,-0.296108857
Gene_37925,0.939569605
Gene_37926,-1.58024435
Gene_37927,-0.089480579
Gene_37928,0.030498417
Gene_37929,-0.146882493
Gene_37930,0.830849354
Gene_37931,-0.834636078
Gene_37932,-0.118382232
Gene_37933,2.508860992
Gene_37934,0.719350322
Gene_37935,0.990663024
Gene_37936,-0.10974642
Gene_37937,1.383420975
Gene_37938,-1.581452447
Gene_37939,1.124859509
Gene_37940,-0.243644463
Gene_37941,-0.67724432
Gene_37942,-0.748002013
Gene_37943,-0.079584606
Gene_37944,0.9784913
Gene_37945,-1.223532317
Gene_37946,1.496911174
Gene_37947,-1.005438251
Gene_37948,-0.35299778
Gene_37949,-0.55649781
Gene_37950,0.043272113
Gene_37951,-0.651383849
Gene_37952,-0.58046846
Gene_37953,-1.214969387
Gene_37954,0.130962596
Gene_37955,-1.338387966
Gene_37956,-0.295064638
Gene_37957,-0.998987587
Gene_37958,-1.075363522
Gene_37959,-0.748127853
Gene_37960,-0.860948931
Gene_37961,0.440587755
Gene_37962,-0.557557922
Gene_37963,1.313094788
Gene_37964,-0.683922609
Gene_37965,-0.181068559
Gene_37966,-0.540817377
Gene_37967,-0.122814357
Gene_37968,-0.025998757
