Gene,Z-Score
Gene_37149,-0.933716791
Gene_37150,-0.217783861
Gene_37151,-0.070487326
Gene_37152,1.102440632
Gene_37153,0.030107824
Gene_37154,0.288087375
Gene_37155,-0.008656047
Gene_37156,-0.492305825
Gene_37157,-1.134473918
Gene_37158,-0.285072097
Gene_37159,0.393359304
Gene_37160,0.123076368
Gene_37161,1.47951693
Gene_37162,0.945852037
Gene_37163,1.240557901
Gene_37164,-2.03227661
Gene_37165,1.579334252
Gene_37166,0.266811595
Gene_37167,0.408925462
Gene_37168,0.896027346
Gene_37169,0.021317308
Gene_37170,-1.070380548
Gene_37171,1.447407633
Gene_37172,-0.76822206
Gene_37173,-0.985717379
Gene_37174,-0.234300915
Gene_37175,-0.386003935
Gene_37176,0.003806834
Gene_37177,-0.09820828
Gene_37178,1.347129768
Gene_37179,0.459322599
Gene_37180,-0.857796979
Gene_37181,-0.720504258
Gene_37182,-0.388188648
Gene_37183,-0.384201005
Gene_37184,-0.514744137
Gene_37185,-1.101742018
Gene_37186,0.290402137
Gene_37187,-0.455604503
Gene_37188,-0.951801459
Gene_37189,0.485475195
Gene_37190,0.847821999
Gene_37191,-0.245637098
Gene_37192,1.781486365
Gene_37193,2.215520699
Gene_37194,0.496890153
Gene_37195,-0.468810719
Gene_37196,0.268953554
Gene_37197,-1.224443065
Gene_37198,-0.871863608
Gene_37199,-1.682689138
Gene_37200,-0.628464983
Gene_37201,-1.23252025
Gene_37202,0.624056732
Gene_37203,-0.749158526
Gene_37204,0.276621292
Gene_37205,0.747906441
Gene_37206,1.171342412
Gene_37207,-0.353424541
Gene_37208,0.310637499
Gene_37209,0.342501501
Gene_37210,1.272091382
Gene_37211,0.783558079
Gene_37212,1.303344989
Gene_37213,-1.664651458
Gene_37214,-0.66427101
Gene_37215,1.031816834
Gene_37216,0.580701837
Gene_37217,-0.125045546
Gene_37218,-0.474049883
Gene_37219,0.788684545
Gene_37220,-1.979577071
Gene_37221,0.792191185
Gene_37222,0.090688266
Gene_37223,-0.488839518
Gene_37224,0.502440902
Gene_37225,-0.386049082
Gene_37226,0.029018735
Gene_37227,-0.046245801
Gene_37228,0.744529924
Gene_37229,0.159181821
Gene_37230,-1.909119651
Gene_37231,-1.392093803
Gene_37232,-1.084166203
Gene_37233,0.456544667
Gene_37234,0.556852422
Gene_37235,1.670357185
Gene_37236,-1.014430411
Gene_37237,1.30925297
Gene_37238,-1.937878665
Gene_37239,0.017757957
Gene_37240,0.2452034
Gene_37241,0.241590257
Gene_37242,-0.309595518
Gene_37243,0.117895592
Gene_37244,-1.235219571
Gene_37245,0.865161487
Gene_37246,0.249790433
Gene_37247,0.362233413
Gene_37248,-0.279016462
Gene_37249,-0.327979625
Gene_37250,0.524730894
Gene_37251,1.58997385
Gene_37252,-1.393631091
Gene_37253,-1.444070175
Gene_37254,0.266205312
Gene_37255,-0.332200086
Gene_37256,0.124105772
Gene_37257,-0.023789315
Gene_37258,0.622009368
Gene_37259,-0.28616343
Gene_37260,-1.20821179
Gene_37261,-0.789853961
Gene_37262,-0.160451655
Gene_37263,-1.254970469
Gene_37264,-0.036853907
Gene_37265,0.060754656
Gene_37266,-0.3578036
Gene_37267,0.209222134
Gene_37268,-1.614278581
Gene_37269,-0.953184339
Gene_37270,-1.142698886
Gene_37271,0.879856738
Gene_37272,2.306164003
Gene_37273,-0.88081958
Gene_37274,-0.235242237
Gene_37275,-0.693429243
Gene_37276,0.221225241
Gene_37277,-0.608408649
Gene_37278,0.282779877
Gene_37279,0.665026617
Gene_37280,-1.223824938
Gene_37281,0.271514316
Gene_37282,-1.794056023
Gene_37283,-0.256533964
Gene_37284,-0.323680425
Gene_37285,-0.229137051
Gene_37286,-0.312060456
Gene_37287,-0.494927121
Gene_37288,-0.265782178
Gene_37289,0.238137692
Gene_37290,0.266257207
Gene_37291,0.115199345
Gene_37292,-0.573597424
Gene_37293,1.080336648
Gene_37294,1.525355084
Gene_37295,-1.288414315
Gene_37296,0.164269156
Gene_37297,-0.468141933
Gene_37298,0.925598053
Gene_37299,-0.012594201
Gene_37300,0.053177948
Gene_37301,0.494967823
Gene_37302,-0.297538959
Gene_37303,1.677481077
Gene_37304,0.509739728
Gene_37305,0.931607495
Gene_37306,-0.220555596
Gene_37307,-0.122855662
Gene_37308,0.81162486
Gene_37309,0.711182268
Gene_37310,-1.248668532
Gene_37311,0.127632596
Gene_37312,0.473837946
Gene_37313,-0.130300625
Gene_37314,0.378927566
Gene_37315,-0.087994248
Gene_37316,-2.246750944
Gene_37317,-1.31089144
Gene_37318,0.974984434
Gene_37319,-0.24438025
Gene_37320,0.189690995
Gene_37321,-0.003656803
Gene_37322,-0.825298299
Gene_37323,-0.467078472
Gene_37324,0.328949477
Gene_37325,0.430996136
Gene_37326,2.18840947
Gene_37327,-0.477742179
Gene_37328,1.670639158
Gene_37329,-0.860414883
Gene_37330,0.488600194
Gene_37331,0.17787262
Gene_37332,-0.125865551
Gene_37333,-0.005658452
Gene_37334,-0.622614992
Gene_37335,0.903904555
Gene_37336,-0.842615041
Gene_37337,0.31752592
Gene_37338,0.755858334
Gene_37339,1.384203093
Gene_37340,0.971769469
Gene_37341,0.572429446
Gene_37342,-0.637731963
Gene_37343,-0.785775152
Gene_37344,-1.138578885
Gene_37345,-1.234265569
Gene_37346,-0.001404038
Gene_37347,-0.727416702
Gene_37348,1.199225634
Gene_37349,-0.578961592
Gene_37350,0.094255837
Gene_37351,-0.264643768
Gene_37352,-1.403857437
Gene_37353,1.089440832
Gene_37354,0.695482085
Gene_37355,0.810522089
Gene_37356,0.59494666
Gene_37357,-0.759485035
Gene_37358,-0.740048965
Gene_37359,0.451987641
Gene_37360,1.542919566
Gene_37361,0.385978898
Gene_37362,0.978466677
Gene_37363,-0.525872332
Gene_37364,1.09785091
Gene_37365,-0.419468392
Gene_37366,0.240159271
Gene_37367,-0.366161095
Gene_37368,0.889156174
Gene_37369,0.902761989
Gene_37370,-1.47678108
Gene_37371,1.325297834
Gene_37372,2.376409193
Gene_37373,-0.355332683
Gene_37374,-0.126801572
Gene_37375,1.239429794
Gene_37376,0.066767455
Gene_37377,-0.00397431
Gene_37378,1.896968734
Gene_37379,-1.354297161
Gene_37380,-0.78896313
Gene_37381,0.417822994
Gene_37382,-1.619544594
Gene_37383,-0.373009183
Gene_37384,-0.38216563
Gene_37385,0.96177382
Gene_37386,0.692853035
Gene_37387,-1.683227249
Gene_37388,-0.693123342
Gene_37389,-0.690056284
Gene_37390,-0.216575877
Gene_37391,-1.09754719
Gene_37392,0.451647942
Gene_37393,-0.694187069
Gene_37394,0.588621936
Gene_37395,-0.002854244
Gene_37396,-0.973075139
Gene_37397,1.388277303
Gene_37398,1.417726634
Gene_37399,0.290345315
Gene_37400,-0.239206213
Gene_37401,-1.056292813
Gene_37402,1.07111337
Gene_37403,0.822639535
Gene_37404,-0.813995945
Gene_37405,-0.686812734
Gene_37406,0.456920464
Gene_37407,-1.175443747
Gene_37408,-0.625686424
Gene_37409,-1.040565665
Gene_37410,-1.00833401
Gene_37411,-0.720064494
Gene_37412,0.906004155
Gene_37413,-1.75454648
Gene_37414,0.43348428
Gene_37415,0.257947333
Gene_37416,0.968343764
Gene_37417,0.257048987
Gene_37418,-0.378839325
Gene_37419,-0.815309725
Gene_37420,0.990411674
Gene_37421,0.496948084
Gene_37422,-0.493135659
Gene_37423,0.908911724
Gene_37424,-0.445878215
Gene_37425,-0.000941865
Gene_37426,-0.604483709
Gene_37427,0.533841904
Gene_37428,-0.99419135
Gene_37429,-0.298588688
Gene_37430,-0.654553783
Gene_37431,0.263711962
Gene_37432,0.388487918
Gene_37433,-1.104160927
Gene_37434,0.406431389
Gene_37435,-1.476723384
Gene_37436,2.191973171
Gene_37437,-0.511473069
Gene_37438,1.049260665
Gene_37439,0.201166393
Gene_37440,0.241795501
Gene_37441,-1.166073926
Gene_37442,0.843440859
Gene_37443,0.048647132
Gene_37444,0.470139689
Gene_37445,-0.090714323
Gene_37446,0.130043063
Gene_37447,-0.887171594
Gene_37448,-0.152891077
Gene_37449,-0.419889208
Gene_37450,-0.705571198
Gene_37451,0.13452574
Gene_37452,0.363386956
Gene_37453,0.25077201
Gene_37454,-0.102260795
Gene_37455,0.411109055
Gene_37456,0.242164212
Gene_37457,0.097527204
Gene_37458,0.16615102
Gene_37459,1.18300299
Gene_37460,-1.205073561
Gene_37461,-0.31859617
Gene_37462,0.338174609
Gene_37463,-1.582735902
Gene_37464,1.382584483
Gene_37465,0.254817876
Gene_37466,0.956901764
Gene_37467,1.119761879
Gene_37468,0.412452929
Gene_37469,-2.232593705
Gene_37470,0.147694222
Gene_37471,0.211886914
Gene_37472,-1.086866756
Gene_37473,-1.789673457
Gene_37474,0.461669303
Gene_37475,-1.249190337
Gene_37476,2.061417209
Gene_37477,0.263137282
Gene_37478,1.351511718
Gene_37479,0.031163399
Gene_37480,0.751538828
Gene_37481,0.053263931
Gene_37482,1.00557293
Gene_37483,-2.038331902
Gene_37484,0.888147844
Gene_37485,0.668764161
Gene_37486,-0.154151658
Gene_37487,-0.409163885
Gene_37488,-0.299102251
Gene_37489,0.282766968
Gene_37490,1.214039365
Gene_37491,-0.534189208
Gene_37492,-1.701767091
Gene_37493,2.484580984
Gene_37494,0.671574565
Gene_37495,-0.391211614
Gene_37496,1.188846719
Gene_37497,0.933693902
Gene_37498,0.492282374
Gene_37499,-0.477051692
Gene_37500,0.667322519
Gene_37501,1.089558824
Gene_37502,-1.720072732
Gene_37503,0.224494982
Gene_37504,0.298175703
Gene_37505,0.266076661
Gene_37506,0.046183617
Gene_37507,1.186073075
Gene_37508,-0.211316933
Gene_37509,-0.002785449
Gene_37510,0.315665318
Gene_37511,-0.178069527
Gene_37512,-1.386001257
Gene_37513,0.214130044
Gene_37514,0.225456377
Gene_37515,-0.365165081
Gene_37516,-0.132314917
Gene_37517,-3.17987024
Gene_37518,1.208406049
Gene_37519,0.901030176
Gene_37520,-1.33783118
Gene_37521,-0.675467245
Gene_37522,1.448521361
Gene_37523,-1.154850677
Gene_37524,0.478458689
Gene_37525,-0.492016731
Gene_37526,0.410141957
Gene_37527,0.050138025
Gene_37528,-0.283231829
Gene_37529,0.388521873
Gene_37530,-0.493047186
Gene_37531,-1.784232873
Gene_37532,-0.927722269
Gene_37533,-1.047858625
Gene_37534,-1.604119158
Gene_37535,0.369400066
Gene_37536,-0.172766691
Gene_37537,0.353941066
Gene_37538,0.520751356
Gene_37539,0.756468837
Gene_37540,0.406921741
Gene_37541,-0.979608597
Gene_37542,0.579525525
Gene_37543,0.221804739
Gene_37544,2.190104779
Gene_37545,0.00791834
Gene_37546,0.382899786
Gene_37547,-0.094825609
Gene_37548,0.048895851
Gene_37549,-0.018613354
Gene_37550,-0.434623576
Gene_37551,0.177353658
Gene_37552,0.621760442
Gene_37553,-0.419506679
Gene_37554,0.835573289
Gene_37555,0.71431033
Gene_37556,-0.880262252
Gene_37557,-0.963689726
Gene_37558,0.4481534
Gene_37559,-0.587535785
Gene_37560,-1.045710647
Gene_37561,1.716897446
Gene_37562,-0.966327564
Gene_37563,-1.523595448
Gene_37564,-0.783693388
Gene_37565,0.231648194
Gene_37566,0.073552077
Gene_37567,1.88721343
Gene_37568,-0.768392948
Gene_37569,0.236156407
Gene_37570,1.128488888
Gene_37571,-0.659015848
Gene_37572,0.703724208
Gene_37573,-1.832171101
Gene_37574,1.758754539
Gene_37575,0.994757762
Gene_37576,-0.680674997
Gene_37577,0.829817778
Gene_37578,1.313182899
Gene_37579,-1.288668584
Gene_37580,-0.599877899
Gene_37581,1.346083414
Gene_37582,0.067472889
Gene_37583,0.436166166
Gene_37584,0.070197229
Gene_37585,0.891488844
Gene_37586,0.512931641
Gene_37587,0.106217264
Gene_37588,-2.101692648
Gene_37589,0.640010631
Gene_37590,0.729240977
Gene_37591,-1.239538873
Gene_37592,-1.171598908
Gene_37593,0.517598596
Gene_37594,0.194325068
Gene_37595,-1.974793582
Gene_37596,-0.822021704
Gene_37597,0.313843099
Gene_37598,0.676676869
Gene_37599,-0.58431922
Gene_37600,-0.147456488
Gene_37601,-0.879352106
Gene_37602,1.323923674
Gene_37603,0.174588278
Gene_37604,-0.667688283
Gene_37605,-1.156301432
Gene_37606,-1.266887369
Gene_37607,1.811554719
Gene_37608,-0.173511844
Gene_37609,-0.39952109
Gene_37610,-0.213243815
Gene_37611,-0.630209786
Gene_37612,-0.107010493
Gene_37613,0.034928404
Gene_37614,0.015003532
Gene_37615,-1.262597799
Gene_37616,0.89243098
Gene_37617,-0.552959433
Gene_37618,-0.658663347
Gene_37619,-0.703826017
Gene_37620,-1.052471693
Gene_37621,0.267797665
Gene_37622,0.894981972
Gene_37623,-0.722989219
Gene_37624,-1.843125785
Gene_37625,-1.027114598
Gene_37626,-0.448285949
Gene_37627,-1.231435311
Gene_37628,-0.598731689
Gene_37629,-0.551526824
Gene_37630,-0.015490022
Gene_37631,-1.454954466
Gene_37632,0.580113373
Gene_37633,1.660938819
Gene_37634,1.429117205
Gene_37635,-0.584044147
Gene_37636,0.668655161
Gene_37637,0.550253806
Gene_37638,-0.043525163
Gene_37639,0.177005641
Gene_37640,0.683043797
Gene_37641,0.883375804
Gene_37642,-0.811672263
Gene_37643,0.74769139
Gene_37644,1.666462523
Gene_37645,0.882181642
Gene_37646,1.536462915
Gene_37647,-2.583519357
Gene_37648,0.595709063
Gene_37649,0.26425127
Gene_37650,1.027084697
Gene_37651,-1.125626158
Gene_37652,-0.506141092
Gene_37653,0.900536733
Gene_37654,-1.059668557
Gene_37655,0.242314257
Gene_37656,-0.016938583
Gene_37657,-0.195930667
Gene_37658,0.572698642
Gene_37659,-1.115500787
Gene_37660,-0.780116782
Gene_37661,-0.139248795
Gene_37662,-1.201182365
Gene_37663,1.230921802
Gene_37664,-0.798767137
Gene_37665,0.7863296
Gene_37666,-0.875503307
Gene_37667,0.704197206
Gene_37668,-1.608848674
Gene_37669,1.408615401
Gene_37670,1.135133005
Gene_37671,-0.552583508
Gene_37672,-0.825640632
Gene_37673,0.457802513
Gene_37674,-1.526106222
Gene_37675,0.034752087
Gene_37676,-0.807588435
Gene_37677,-0.254310115
Gene_37678,-0.643848771
Gene_37679,-0.798368633
Gene_37680,1.704794158
Gene_37681,0.780543483
Gene_37682,-1.479862982
Gene_37683,-0.875813405
Gene_37684,0.857449029
Gene_37685,0.968686844
Gene_37686,-1.385082696
Gene_37687,0.698604849
Gene_37688,0.265029116
Gene_37689,-1.941669965
Gene_37690,-0.403197718
Gene_37691,-0.136163316
Gene_37692,0.048491805
Gene_37693,-1.320582787
Gene_37694,-0.763015504
Gene_37695,-0.622943739
Gene_37696,-0.535675717
Gene_37697,-0.518997447
Gene_37698,-0.132632911
Gene_37699,0.309636615
Gene_37700,1.774225725
Gene_37701,0.870888754
Gene_37702,1.31686339
Gene_37703,-0.480755685
Gene_37704,-1.00392315
Gene_37705,0.801425276
Gene_37706,-0.01621094
Gene_37707,0.7303178
Gene_37708,-0.882300225
Gene_37709,0.648577099
Gene_37710,-0.175249486
Gene_37711,-0.460900984
Gene_37712,-0.366755766
Gene_37713,0.490433417
Gene_37714,0.774141316
Gene_37715,-0.366414158
Gene_37716,0.344309828
Gene_37717,0.340816394
Gene_37718,0.73833686
Gene_37719,0.986915193
Gene_37720,1.811221387
Gene_37721,-0.465170387
Gene_37722,1.4600099
Gene_37723,0.117074375
Gene_37724,-1.094801205
Gene_37725,-0.650484486
Gene_37726,0.46596012
Gene_37727,0.723760712
Gene_37728,-1.016267857
Gene_37729,-0.763884257
Gene_37730,-0.533116657
Gene_37731,-0.863368022
Gene_37732,-1.88008499
Gene_37733,-2.219313713
Gene_37734,-0.381807115
Gene_37735,0.25207929
Gene_37736,0.655585607
Gene_37737,-1.362334074
Gene_37738,-1.345339117
Gene_37739,-0.527928603
Gene_37740,0.003342453
Gene_37741,1.0087816
Gene_37742,0.717722069
Gene_37743,-0.367828171
Gene_37744,0.360155305
Gene_37745,-0.843539239
Gene_37746,0.074345756
Gene_37747,-0.062423293
Gene_37748,1.40430229
Gene_37749,0.493555084
Gene_37750,-0.770785046
Gene_37751,-0.760554826
Gene_37752,-0.333091533
Gene_37753,-1.564466004
Gene_37754,-0.230020378
Gene_37755,-0.14365921
Gene_37756,0.466526879
Gene_37757,0.612125352
Gene_37758,0.098916409
Gene_37759,-1.629992687
Gene_37760,-1.221046531
Gene_37761,-0.605104924
Gene_37762,0.652291449
Gene_37763,0.618523971
Gene_37764,-0.249438273
Gene_37765,2.35973041
Gene_37766,1.561567585
Gene_37767,1.239919398
Gene_37768,0.700658155
Gene_37769,0.458541754
Gene_37770,0.385576036
Gene_37771,-1.805029128
Gene_37772,-1.051284357
Gene_37773,-0.222136787
Gene_37774,0.127872495
Gene_37775,-0.124456523
Gene_37776,0.272276781
Gene_37777,-2.10330055
Gene_37778,0.505664303
Gene_37779,0.062137556
Gene_37780,-0.187449959
Gene_37781,0.927312035
Gene_37782,-1.045533383
Gene_37783,-0.236894853
Gene_37784,0.284418411
Gene_37785,-0.853011309
Gene_37786,-2.003343978
Gene_37787,-1.15304011
Gene_37788,-0.064720587
Gene_37789,-0.249019744
Gene_37790,-0.018266049
Gene_37791,-0.659276844
Gene_37792,-1.312263833
Gene_37793,0.137008258
Gene_37794,-0.166522994
Gene_37795,0.637834883
Gene_37796,-0.747684783
Gene_37797,-2.020851991
Gene_37798,-2.604459978
Gene_37799,-0.401469214
Gene_37800,0.127909162
Gene_37801,-0.232312522
Gene_37802,-0.565150452
Gene_37803,-1.591382413
Gene_37804,-1.889362205
Gene_37805,0.367274781
Gene_37806,-0.22760123
Gene_37807,-0.363518315
Gene_37808,-1.541750955
Gene_37809,-0.9662566
Gene_37810,0.04510435
Gene_37811,0.284615953
Gene_37812,-0.164240132
Gene_37813,1.379249426
Gene_37814,-0.575493896
Gene_37815,1.286871922
Gene_37816,0.216866761
Gene_37817,0.108133442
Gene_37818,0.932522716
Gene_37819,-0.624127347
Gene_37820,-0.329203459
Gene_37821,-1.223541566
Gene_37822,0.935212522
Gene_37823,0.335505441
Gene_37824,1.097793352
Gene_37825,0.204863403
Gene_37826,1.103042215
Gene_37827,-0.747289124
Gene_37828,0.987239657
Gene_37829,-0.397814927
Gene_37830,0.002531936
Gene_37831,0.728355513
Gene_37832,2.327841243
Gene_37833,0.820052874
Gene_37834,0.914346135
Gene_37835,-0.545377955
Gene_37836,0.156997991
Gene_37837,-0.095867267
Gene_37838,1.407666135
Gene_37839,-0.145934195
Gene_37840,1.328541852
Gene_37841,-1.301646707
Gene_37842,1.398777325
Gene_37843,-0.861400847
Gene_37844,0.853884157
Gene_37845,-0.864330462
Gene_37846,0.618347257
Gene_37847,-0.962587161
Gene_37848,1.036480941
Gene_37849,0.845245466
Gene_37850,-0.600687424
Gene_37851,0.578084509
Gene_37852,0.947432648
Gene_37853,-0.923319054
Gene_37854,-1.034002844
Gene_37855,-1.071304731
Gene_37856,-1.2130027
Gene_37857,-1.076092846
Gene_37858,0.924788209
Gene_37859,0.557849821
Gene_37860,-1.696002187
Gene_37861,-0.510166985
Gene_37862,-1.157836589
Gene_37863,0.861530197
Gene_37864,-0.449645736
Gene_37865,-1.544427423
Gene_37866,0.170165068
Gene_37867,0.606492108
Gene_37868,-0.953698433
Gene_37869,-0.264915917
Gene_37870,-0.902395485
Gene_37871,1.244047392
Gene_37872,-0.431358137
Gene_37873,-0.721838197
Gene_37874,-0.051325494
Gene_37875,-0.20754933
Gene_37876,0.688493394
Gene_37877,1.216047226
Gene_37878,1.223623251
Gene_37879,-0.381907361
Gene_37880,0.305113633
Gene_37881,1.48849991
Gene_37882,1.526998808
Gene_37883,-0.875906155
Gene_37884,0.592245217
Gene_37885,0.423205573
Gene_37886,0.926387544
Gene_37887,1.243617568
Gene_37888,-1.040976009
Gene_37889,-0.690678305
Gene_37890,0.907608756
Gene_37891,0.148030755
Gene_37892,-2.227241208
Gene_37893,-1.666282442
Gene_37894,0.662573141
Gene_37895,0.839110923
Gene_37896,-1.349487704
Gene_37897,1.099167562
Gene_37898,-0.197147331
Gene_37899,-1.02247413
Gene_37900,-0.56029589
Gene_37901,-1.222743226
Gene_37902,-0.615910983
Gene_37903,-1.868897971
Gene_37904,-0.073832949
Gene_37905,0.587118688
Gene_37906,-1.347424967
Gene_37907,0.017020271
Gene_37908,-0.804652028
Gene_37909,0.668800835
Gene_37910,-2.314407091
Gene_37911,0.711888848
Gene_37912,-1.817756597
Gene_37913,-0.209940346
Gene_37914,-0.708918116
Gene_37915,-0.360702927
Gene_37916,-1.529390757
Gene_37917,1.660137641
Gene_37918,-1.286563078
Gene_37919,-1.207653606
Gene_37920,1.794820585
Gene_37921,0.322701636
Gene_37922,-1.254256523
Gene_37923,-0.128787676
Gene_37924,-0.235729469
Gene_37925,-1.687650838
Gene_37926,-0.758262594
Gene_37927,-0.026380712
Gene_37928,1.266417906
Gene_37929,-0.188829843
Gene_37930,-0.113645208
Gene_37931,-0.815166671
Gene_37932,1.095890781
Gene_37933,0.902321752
Gene_37934,0.789334773
Gene_37935,0.111838865
Gene_37936,-1.598573562
Gene_37937,1.086669899
Gene_37938,0.057329748
Gene_37939,-0.308591521
Gene_37940,0.448459062
Gene_37941,0.224189704
Gene_37942,-1.069197994
Gene_37943,-0.320797861
Gene_37944,-1.904092792
Gene_37945,0.086026635
Gene_37946,1.330127767
Gene_37947,-1.795615137
Gene_37948,0.12862807
Gene_37949,0.668478534
Gene_37950,0.816356984
Gene_37951,-0.746189761
Gene_37952,-1.10223073
Gene_37953,-0.587051965
Gene_37954,1.19087103
Gene_37955,-1.709555645
Gene_37956,-1.215966995
Gene_37957,-0.458769485
Gene_37958,-0.975671218
Gene_37959,-0.041672735
Gene_37960,1.414525939
Gene_37961,-1.203818447
Gene_37962,-0.146366176
Gene_37963,-0.008250969
Gene_37964,-0.334586249
Gene_37965,-1.578424976
Gene_37966,-0.637825522
Gene_37967,-0.634836352
Gene_37968,0.633503956
Gene_37969,0.419579298
Gene_37970,-1.55189575
Gene_37971,-0.387136358
Gene_37972,-0.500255208
Gene_37973,1.954695284
Gene_37974,0.29231318
Gene_37975,-1.077438419
Gene_37976,-0.776797923
Gene_37977,-0.378545399
Gene_37978,0.362367575
Gene_37979,0.484920946
Gene_37980,0.200482643
Gene_37981,-0.209765246
Gene_37982,-0.136000324
Gene_37983,-0.128969226
Gene_37984,-1.782909897
Gene_37985,-0.061291622
Gene_37986,-0.577254056
Gene_37987,-1.652830221
Gene_37988,2.417882578
Gene_37989,0.311303606
Gene_37990,0.013103258
Gene_37991,-0.371127991
Gene_37992,0.730222459
Gene_37993,-1.162300259
Gene_37994,-0.312704292
Gene_37995,-0.952170883
Gene_37996,0.721562854
Gene_37997,-0.826741146
Gene_37998,1.101327812
Gene_37999,-0.099275388
Gene_38000,0.774490097
Gene_38001,0.399858884
Gene_38002,1.059244834
Gene_38003,-0.935176596
Gene_38004,0.905623185
Gene_38005,-1.862588653
Gene_38006,0.043126762
Gene_38007,-0.545921932
Gene_38008,-1.404541384
Gene_38009,-0.893522125
Gene_38010,-0.640655726
Gene_38011,-0.196551682
Gene_38012,-0.524849652
Gene_38013,0.080025974
Gene_38014,-0.830158316
Gene_38015,-0.476857701
Gene_38016,-0.289066065
Gene_38017,0.182096222
Gene_38018,0.848847282
Gene_38019,0.853663007
Gene_38020,0.237483992
Gene_38021,0.430253017
Gene_38022,0.311866916
Gene_38023,-0.314642176
Gene_38024,0.900583003
Gene_38025,-0.914481092
Gene_38026,-2.048145468
Gene_38027,-1.041489387
Gene_38028,1.403120815
Gene_38029,-0.295433138
Gene_38030,0.274129006
Gene_38031,-0.273950017
Gene_38032,0.561665329
Gene_38033,0.070712666
Gene_38034,-0.068592009
Gene_38035,0.613778335
Gene_38036,-0.465677939
Gene_38037,0.372077783
Gene_38038,-0.174721661
Gene_38039,-0.107426253
Gene_38040,-0.818597499
Gene_38041,-0.215955649
Gene_38042,-0.54124255
Gene_38043,1.129920179
Gene_38044,-1.684071664
Gene_38045,0.889259891
Gene_38046,-1.744257681
Gene_38047,0.537215638
Gene_38048,-0.837730234
Gene_38049,0.566322264
Gene_38050,-0.121359008
Gene_38051,-1.432353356
Gene_38052,1.35861854
Gene_38053,0.77664631
Gene_38054,0.503175457
Gene_38055,-0.640369744
Gene_38056,0.811084613
Gene_38057,-1.283251622
Gene_38058,-2.227646123
Gene_38059,-1.562325869
Gene_38060,-0.921988036
Gene_38061,-0.754836884
Gene_38062,-0.434843569
Gene_38063,-0.390433235
Gene_38064,-0.649838282
Gene_38065,-2.116314772
Gene_38066,0.192123368
Gene_38067,-0.264674753
Gene_38068,-0.696343585
Gene_38069,1.398021291
Gene_38070,-0.242165365
Gene_38071,0.058531732
Gene_38072,0.795850152
Gene_38073,-1.489860842
Gene_38074,-0.022610054
Gene_38075,0.792547854
Gene_38076,-0.091328903
Gene_38077,-1.303342587
Gene_38078,-0.482475445
Gene_38079,0.188986646
Gene_38080,-2.10687789
Gene_38081,-1.352660995
Gene_38082,1.973536896
Gene_38083,0.484590228
Gene_38084,1.483470561
Gene_38085,0.866317702
Gene_38086,0.393983643
Gene_38087,-0.309079239
Gene_38088,0.381213874
Gene_38089,1.449964191
Gene_38090,0.825538923
Gene_38091,0.166810305
Gene_38092,-0.172347069
Gene_38093,0.498323587
Gene_38094,-0.532042607
Gene_38095,0.49847441
Gene_38096,-0.697955491
Gene_38097,-0.353920887
Gene_38098,-1.027705466
Gene_38099,-0.439763044
Gene_38100,-0.683727658
Gene_38101,1.691915391
Gene_38102,-0.894495757
Gene_38103,0.384835296
Gene_38104,-0.946882319
Gene_38105,0.046896037
Gene_38106,0.289915402
Gene_38107,-1.851103674
Gene_38108,-1.397701488
Gene_38109,-0.954673191
Gene_38110,-1.303236874
Gene_38111,0.084085202
Gene_38112,0.242580209
Gene_38113,-1.063071955
Gene_38114,0.124198437
Gene_38115,-0.424078614
Gene_38116,-0.099476034
Gene_38117,-0.62842329
Gene_38118,0.487656732
Gene_38119,1.634929257
Gene_38120,0.774334216
Gene_38121,1.393390849
Gene_38122,-1.402824783
Gene_38123,-0.675709102
Gene_38124,0.565235833
Gene_38125,1.508294175
Gene_38126,0.650440427
Gene_38127,-1.026224085
Gene_38128,-0.434657335
Gene_38129,0.333404437
Gene_38130,-0.164659522
Gene_38131,-0.798772458
Gene_38132,-0.290254443
Gene_38133,-0.014436019
Gene_38134,-1.084921305
Gene_38135,0.984509073
Gene_38136,-0.439614823
Gene_38137,-0.072576226
Gene_38138,1.035052704
Gene_38139,-0.124998666
Gene_38140,0.980358828
Gene_38141,-1.029200861
Gene_38142,0.432955915
Gene_38143,0.839322356
Gene_38144,-0.829867998
Gene_38145,-0.178369592
Gene_38146,-0.157675585
Gene_38147,0.209639217
Gene_38148,0.474801617
Gene_38149,-0.911206199
Gene_38150,-0.060054858
Gene_38151,1.591318174
Gene_38152,1.053876792
Gene_38153,0.793843845
Gene_38154,-0.192779598
Gene_38155,2.128830825
Gene_38156,1.029814189
Gene_38157,0.037418868
Gene_38158,0.220410716
Gene_38159,-0.458849655
Gene_38160,0.393371691
Gene_38161,0.593075034
Gene_38162,0.702608085
Gene_38163,-0.180683892
Gene_38164,-1.473699338
Gene_38165,0.241788346
Gene_38166,0.706793506
Gene_38167,-0.97855334
Gene_38168,-0.090832578
Gene_38169,1.341465825
Gene_38170,-1.203475058
Gene_38171,-0.28373435
Gene_38172,1.487139148
Gene_38173,0.157715354
Gene_38174,-0.526011828
Gene_38175,-0.007031593
Gene_38176,0.825917132
Gene_38177,-0.203505535
Gene_38178,0.597582115
Gene_38179,0.234990159
Gene_38180,0.31707841
Gene_38181,0.661541511
Gene_38182,-0.294828083
